PULocationID,DOLocationID,trip_distance,passenger_count,fare_amount,total_amount,duration,prediction
75,75,1.08,1.0,7.0,8.97,8.583333333333334,8.773693727591294
74,41,1.7,1.0,9.0,12.8,10.683333333333334,10.281799510595226
55,155,6.08,1.0,18.0,23.5,9.966666666666667,17.400369790843094
74,75,1.4,1.0,8.0,13.8,8.683333333333334,9.770555700788861
74,120,4.28,5.0,15.0,15.8,12.083333333333334,14.454187632892248
130,28,1.48,1.0,7.5,11.0,8.116666666666667,9.024832090261846
65,62,3.9,1.0,16.0,18.8,19.133333333333333,15.465263885722969
52,49,2.7,1.0,11.5,13.3,14.533333333333333,12.055419611142044
74,244,3.38,1.0,14.5,18.36,19.25,14.91953991018215
244,262,6.87,3.0,20.0,25.55,12.55,18.73039434236219
75,166,1.48,1.0,7.5,10.56,7.266666666666667,9.470025610072705
74,223,3.54,1.0,12.5,24.28,9.416666666666666,13.910559772884223
65,65,0.6,1.0,5.5,8.15,5.833333333333333,7.698158674209844
42,24,2.4,3.0,12.0,13.8,13.783333333333333,12.229224283124385
43,43,0.82,1.0,4.5,8.05,3.7333333333333334,6.993227987864592
74,41,1.3,1.0,6.5,10.14,6.15,8.422218400891598
97,188,0.0,2.0,12.0,16.56,19.033333333333335,12.852263162237334
41,141,2.81,1.0,14.0,17.55,18.533333333333335,14.29563250425686
75,236,1.2,1.0,7.0,11.55,8.566666666666666,9.394910250208547
43,125,7.47,1.0,24.5,28.55,22.55,22.0466485559092
82,170,7.12,1.0,28.5,32.05,36.96666666666667,25.033343133554368
75,41,0.7,1.0,5.0,5.8,4.583333333333333,7.121652158770923
129,70,0.89,1.0,7.5,8.3,8.833333333333334,8.963330846840186
75,75,0.03,1.0,3.0,4.8,1.4,5.804085520680556
42,242,7.45,4.0,23.0,23.8,18.133333333333333,20.834460343912838
97,49,1.1,1.0,6.5,9.3,6.383333333333334,8.350928669817883
129,56,0.87,1.0,7.2,8.0,7.383333333333334,8.702421567759314
74,75,1.41,1.0,8.0,10.56,9.75,9.55427728239831
33,225,4.64,1.0,19.5,20.3,24.416666666666668,18.42699316301025
226,7,0.4,1.0,4.5,5.3,4.383333333333334,6.41072985846562
74,233,3.39,1.0,11.0,17.05,8.416666666666666,12.446617868337718
97,189,1.22,2.0,9.5,10.3,12.416666666666666,10.755236663860364
74,24,1.6,1.0,8.5,12.7,9.35,9.89131077927626
75,74,0.72,1.0,5.0,6.8,3.9833333333333334,7.280434604126175
75,236,0.8,1.0,6.0,11.9,6.716666666666667,8.74545496445191
244,244,0.0,1.0,3.0,4.3,1.15,5.966330248184958
169,119,1.63,1.0,9.0,9.8,10.983333333333333,10.14409456265437
42,42,0.42,1.0,4.0,4.8,2.9833333333333334,6.438705322260116
244,238,4.57,1.0,14.5,20.55,9.8,14.771743984007593
75,74,1.42,1.0,7.0,8.8,6.733333333333333,8.759572905605292
33,238,8.64,1.0,30.5,34.05,35.733333333333334,26.78208463259987
95,95,0.61,1.0,4.5,7.88,3.566666666666667,7.042061743111136
41,74,1.05,1.0,7.5,8.3,9.333333333333334,9.118040772186415
74,42,1.1,1.0,6.5,7.3,6.866666666666666,8.23542001269422
116,41,1.98,1.0,8.0,11.44,7.366666666666666,9.449717544892511
95,192,4.18,1.0,14.5,18.36,12.583333333333334,14.740306641743445
75,263,1.2,1.0,7.5,12.71,8.266666666666667,9.88403971909727
43,229,3.12,1.0,12.5,16.55,14.15,13.461841790758887
74,74,0.87,1.0,5.0,6.96,3.466666666666667,7.292753276288364
74,68,7.83,1.0,30.0,41.31,31.35,26.38930400305999
74,41,1.03,1.0,7.0,7.8,7.616666666666666,8.60240438392676
152,18,6.04,1.0,21.5,22.8,22.316666666666666,19.168153905983168
75,141,1.95,1.0,9.5,16.86,10.516666666666667,11.166471188696567
52,40,0.89,1.0,5.0,7.54,4.25,7.272540144430115
134,112,9.47,1.0,26.5,33.36,12.866666666666667,23.52872797502146
75,263,1.23,1.0,7.0,12.05,7.483333333333333,9.5035842885408
25,17,2.73,1.0,12.0,16.56,15.05,12.564237925591947
74,159,2.04,1.0,10.0,10.8,12.55,11.150182529857465
97,65,0.77,1.0,6.0,9.36,6.1,8.063138392761974
74,41,0.71,1.0,5.0,5.8,4.016666666666667,7.123283847211141
260,95,3.2,1.0,12.5,13.3,12.85,12.517231599698539
65,189,1.23,1.0,7.5,10.38,7.766666666666667,9.538451900946075
244,42,2.39,1.0,13.5,14.3,18.4,13.135042277697895
75,69,3.81,2.0,15.5,19.56,18.533333333333335,15.111525212283372
52,74,11.84,1.0,35.0,40.66,28.866666666666667,29.76272177896483
47,265,6.16,1.0,30.0,30.3,13.566666666666666,26.247705057927057
95,205,5.2,1.0,17.5,18.3,15.5,16.791003056273084
74,74,0.47,1.0,4.0,4.8,3.0166666666666666,6.47574860671393
74,41,0.79,1.0,5.0,5.8,4.25,7.123287587161351
42,116,1.72,1.0,9.0,11.76,10.116666666666667,10.473732954088876
41,238,1.52,1.0,8.0,10.58,8.65,10.06401410888818
197,174,16.78,1.0,52.5,62.17,45.15,43.01515303328577
74,238,2.6,1.0,11.0,13.8,11.9,12.243578275718106
74,31,6.8,1.0,21.0,21.8,15.366666666666667,18.9285256608419
25,61,3.7,6.0,18.0,22.56,24.966666666666665,16.767927168469193
108,132,16.41,1.0,48.0,48.8,32.733333333333334,39.12310250304323
244,262,6.87,2.0,22.0,27.55,19.366666666666667,20.280775490979195
97,80,3.13,1.0,15.5,17.3,20.0,15.026697191345447
260,56,2.99,1.0,16.0,17.8,24.583333333333332,15.06364801343786
216,135,6.63,1.0,23.0,29.76,27.483333333333334,20.86386631773778
227,26,2.41,1.0,9.5,10.3,14.183333333333334,10.15994280630986
86,82,14.69,1.0,50.0,50.8,47.75,40.49857700486416
75,263,1.8,1.0,7.5,13.26,7.566666666666666,9.920781777130134
129,265,25.28,1.0,93.0,93.8,35.55,72.74004083251299
95,196,1.2,1.0,12.0,13.8,18.35,12.764929709946342
130,191,0.0,1.0,25.0,25.3,17.433333333333334,22.20789426097985
42,75,2.08,1.0,8.5,9.3,7.833333333333333,9.858799242096037
75,74,0.87,5.0,5.0,5.8,4.366666666666666,6.928586587167019
226,69,11.72,1.0,44.0,50.92,46.93333333333333,36.20502352339815
65,168,11.9,2.0,35.0,46.85,25.516666666666666,30.34558516708249
75,236,0.89,1.0,7.5,11.05,9.7,9.697919409573288
41,243,3.53,1.0,14.0,14.3,8.95,14.363172305550439
74,140,3.28,2.0,13.0,19.86,15.466666666666667,13.64915865239572
41,42,1.13,1.0,6.5,7.8,5.766666666666667,8.322628077686591
75,237,1.89,1.0,9.5,17.56,10.983333333333333,11.480915355336995
41,41,0.63,6.0,5.0,6.8,5.1,6.887485282539285
41,41,0.1,1.0,3.0,3.8,1.0833333333333333,5.697980044408607
75,41,1.85,1.0,8.0,8.8,7.433333333333334,9.340364285927361
75,41,1.27,1.0,8.0,8.8,9.55,9.34033717128834
25,145,6.28,1.0,21.5,23.3,23.483333333333334,19.76287787585504
75,75,0.71,1.0,4.0,7.54,2.4833333333333334,6.659819870763722
75,74,1.27,1.0,5.5,6.8,3.45,7.616860339234117
41,229,3.66,1.0,16.5,23.06,21.116666666666667,16.59089001496305
130,205,3.64,1.0,13.5,14.3,16.083333333333332,13.775626240288947
166,75,2.57,1.0,13.5,17.16,17.55,13.545227537931888
25,71,3.48,1.0,15.0,15.8,19.433333333333334,14.68253357012838
74,74,0.71,1.0,4.5,6.89,3.8333333333333335,6.951673081458712
65,97,0.7,1.0,6.0,6.8,7.283333333333333,8.033687186917138
248,75,6.67,1.0,20.0,20.3,17.966666666666665,17.99446300275375
168,42,2.0,1.0,8.5,9.8,7.666666666666667,9.594609266361731
42,162,5.5,1.0,17.0,20.55,12.0,16.57134916584255
74,200,7.91,1.0,24.5,37.18,21.1,22.781333735040732
247,235,2.79,1.0,15.0,15.3,14.566666666666666,14.7443489801835
75,231,8.34,3.0,29.0,33.55,33.7,25.508910490724304
74,166,2.08,1.0,11.5,12.3,15.2,12.279034836296708
244,79,10.01,1.0,28.5,40.06,22.6,25.05013361469809
179,207,2.94,1.0,17.5,21.05,24.583333333333332,16.843022386289395
65,177,4.2,1.0,18.5,24.35,23.55,17.83846205854622
74,41,0.86,2.0,5.5,6.3,5.083333333333333,7.421791682144253
181,113,7.13,1.0,26.0,36.94,29.466666666666665,23.357314742938186
43,236,0.78,1.0,5.0,11.46,4.433333333333334,8.095481847124981
33,195,1.58,1.0,7.0,8.8,7.183333333333334,9.165530480562587
42,148,8.93,6.0,31.5,38.05,41.36666666666667,27.09986281044339
166,152,1.35,5.0,7.0,9.96,6.55,8.62098196367797
75,74,1.0,1.0,6.5,7.3,6.966666666666667,8.323024134081104
159,42,1.05,1.0,6.0,6.8,5.533333333333333,7.726987500549048
75,209,8.25,1.0,25.5,31.55,18.683333333333334,23.101799269045372
41,263,2.58,1.0,11.5,15.05,13.433333333333334,12.78696734660255
18,197,15.79,1.0,50.0,56.92,43.266666666666666,41.33878455005377
75,41,1.38,1.0,7.5,9.3,8.366666666666667,9.037318662048076
76,89,6.08,2.0,24.0,27.55,31.15,21.417929926402365
75,263,1.73,1.0,7.5,13.86,7.466666666666667,9.960830150207837
244,24,3.63,1.0,14.0,17.76,14.716666666666667,13.652267249408256
74,126,3.01,1.0,12.0,14.8,12.35,12.670810170971517
7,237,3.39,1.0,14.0,21.94,16.5,14.911885722712936
75,238,1.17,1.0,6.0,9.36,5.2,8.581497796706568
166,41,1.41,1.0,7.0,7.8,6.35,8.452349821617563
41,151,1.13,1.0,7.0,7.8,8.1,8.963001909466481
74,152,1.3,1.0,8.0,11.0,10.516666666666667,9.798377138250356
41,4,5.91,1.0,18.5,22.55,14.4,17.27508252272235
24,237,3.23,1.0,17.0,24.66,24.833333333333332,17.08411508417924
17,33,2.22,1.0,10.5,13.56,14.033333333333333,11.412425563095017
75,74,1.2,1.0,6.0,6.8,4.133333333333334,7.953257089727933
97,97,0.54,1.0,5.0,5.8,4.933333333333334,7.241927848273175
166,220,7.25,1.0,21.5,27.6,15.816666666666666,20.029114152776714
119,132,18.82,1.0,52.0,58.94,36.95,42.47334473176131
95,28,1.99,1.0,9.5,10.3,9.7,10.380821837581088
74,262,2.91,1.0,13.0,19.86,14.933333333333334,14.060644492674244
74,74,1.29,1.0,7.5,8.3,8.2,9.064221700804449
25,49,1.5,1.0,8.0,10.55,9.933333333333334,9.56103627475964
75,237,2.13,2.0,10.0,14.55,11.533333333333333,11.545125271339401
74,151,2.18,1.0,8.5,11.16,7.416666666666667,10.142709988922295
41,152,0.74,1.0,5.5,8.76,5.266666666666667,8.0206549917528
25,195,1.3,1.0,7.0,8.8,8.333333333333334,9.178567158308391
75,74,0.89,1.0,5.5,6.8,4.466666666666667,7.6168425744706205
75,239,1.65,1.0,7.5,11.05,6.8,9.706321190719445
7,260,0.91,1.0,12.0,12.39,5.116666666666666,12.992822263450712
75,42,2.4,1.0,9.5,10.8,9.333333333333334,10.485884302589305
33,65,2.0,1.0,11.5,14.76,15.183333333333334,12.228459097328718
52,195,1.34,1.0,7.0,9.96,7.6,9.21195924409555
26,17,0.0,1.0,20.2,21.0,31.616666666666667,18.375821632181285
61,25,3.23,1.0,15.0,15.8,21.316666666666666,14.495515403884864
95,135,2.6,1.0,10.5,11.8,10.516666666666667,11.452175822187472
42,238,3.2,1.0,13.5,14.3,15.916666666666666,14.011181881660525
75,42,3.2,1.0,11.5,12.8,10.55,11.965027279006184
75,116,2.9,6.0,11.5,12.3,12.45,11.781626564342707
74,166,2.13,1.0,10.0,14.75,11.866666666666667,11.433381324179226
197,197,14.38,1.0,41.0,44.55,26.2,34.1657982454849
61,61,1.09,1.0,11.5,12.3,16.983333333333334,12.007375620045856
25,181,2.5,1.0,10.5,13.56,11.216666666666667,11.81212396522799
41,48,4.2,1.0,15.5,19.05,16.433333333333334,15.145672868383745
76,185,20.2,1.0,60.0,69.67,49.2,48.790012820044126
52,33,1.15,1.0,8.5,11.16,11.016666666666667,9.84947613419794
75,42,3.58,1.0,13.0,13.8,13.316666666666666,13.040997855177324
197,130,1.41,1.0,14.5,19.05,22.983333333333334,14.44694946833184
97,89,4.15,1.0,17.0,19.8,22.216666666666665,16.22792555581109
166,42,1.4,1.0,7.0,9.75,7.416666666666667,8.585305952649449
42,116,0.49,1.0,4.0,5.8,2.95,6.71182887721283
130,215,1.5,1.0,8.5,9.3,10.6,10.105649759731097
42,74,0.8,1.0,4.5,5.3,3.45,6.897739498523395
41,263,2.03,1.0,13.0,16.55,18.733333333333334,13.896270817130944
191,265,8.16,1.0,26.5,27.3,26.816666666666666,23.457844352072186
43,74,1.46,1.0,7.0,10.14,6.15,8.901222520892787
41,166,0.85,1.0,6.5,7.3,7.466666666666667,8.635043683507874
43,75,0.72,1.0,5.0,6.3,4.033333333333333,7.302046053673605
75,75,0.75,1.0,9.0,9.8,12.166666666666666,10.174683168419897
168,42,0.8,1.0,5.5,6.3,5.416666666666667,7.342518430457966
74,74,0.67,1.0,4.5,5.8,3.6333333333333333,6.878910722096595
75,42,3.11,1.0,13.0,16.56,17.15,13.225213452426862
116,238,2.73,1.0,12.0,15.56,14.2,12.965357946187249
74,41,1.1,1.0,6.0,6.8,5.266666666666667,7.862854867925805
75,166,1.96,1.0,7.5,10.8,5.983333333333333,9.486068707987616
226,226,2.19,1.0,28.5,29.3,56.333333333333336,24.770816831027943
74,42,0.7,1.0,4.5,5.8,3.1,6.789672107306837
74,43,2.92,1.0,11.0,17.05,10.75,11.916733293583157
61,25,5.59,1.0,32.0,35.55,49.21666666666667,27.251593178223146
65,21,7.16,1.0,25.5,27.3,29.783333333333335,22.310076264353754
130,28,2.08,2.0,8.0,8.8,6.866666666666666,9.14312855751128
74,263,2.32,1.0,11.0,18.19,13.433333333333334,12.606328489210163
244,244,0.77,1.0,6.0,6.8,6.666666666666667,8.151648239299453
166,151,1.08,1.0,6.5,8.76,6.133333333333334,8.486779563596677
116,68,6.47,1.0,20.5,26.05,16.433333333333334,18.910481856682942
62,33,3.81,1.0,22.5,25.3,33.25,20.196372700439426
74,119,3.0,1.0,11.5,13.3,12.583333333333334,12.214759312914103
14,22,2.91,1.0,13.5,18.05,17.5,13.704795178849908
70,70,0.89,1.0,6.0,9.36,6.216666666666667,8.121130720939838
43,142,2.2,1.0,9.5,14.05,9.983333333333333,11.033895490281981
235,197,17.58,1.0,54.0,60.92,40.266666666666666,43.94310443989129
7,223,1.64,1.0,8.5,9.3,10.566666666666666,10.328606485374141
116,90,7.45,1.0,23.5,28.05,19.883333333333333,21.12378580576216
25,97,1.48,1.0,8.0,8.8,8.85,9.57807806620416
95,131,3.59,1.0,14.0,17.76,14.016666666666667,14.193713608203254
63,76,0.92,1.0,13.0,13.8,20.883333333333333,13.155265671540686
75,41,1.55,1.0,8.5,9.3,10.683333333333334,9.71012665534277
95,95,1.0,1.0,5.5,8.15,5.35,7.732903261759268
41,166,0.0,1.0,5.5,6.3,7.0,7.895451158079505
82,141,5.2,1.0,20.0,23.55,25.083333333333332,18.666180907209586
75,141,2.01,1.0,11.0,14.55,14.033333333333333,12.02147522720355
74,41,1.14,1.0,6.0,7.8,6.316666666666666,7.929609480457802
97,17,2.0,1.0,10.0,11.3,12.733333333333333,10.750036372752184
75,236,1.25,6.0,7.5,12.05,8.716666666666667,9.408311123394988
74,75,1.94,1.0,9.0,9.8,9.75,10.17637002112571
169,77,19.14,1.0,59.5,66.42,55.93333333333333,47.783728223134645
41,75,2.52,1.0,12.5,13.3,16.316666666666666,12.818662186598194
75,42,3.56,1.0,13.0,13.8,11.85,13.04099692018977
75,74,1.41,1.0,7.5,9.3,8.133333333333333,9.129348832340213
65,37,3.41,1.0,14.0,15.8,17.483333333333334,13.849663895563225
95,198,4.01,1.0,20.0,25.38,25.35,18.9260357027897
75,41,1.11,1.0,6.0,7.85,6.133333333333334,7.931314494157875
159,42,2.35,1.0,11.0,17.68,13.15,11.817318343261434
42,42,0.87,1.0,5.0,6.8,4.116666666666666,7.245031890494328
42,42,0.98,1.0,6.0,6.8,5.116666666666666,7.9178370788263654
74,151,1.67,1.0,10.0,11.3,12.15,11.161231599548419
97,181,1.56,1.0,8.5,13.3,9.916666666666666,10.331676307803388
75,75,0.59,1.0,4.5,7.54,3.4,6.996214283788657
75,116,4.0,1.0,15.5,16.3,19.916666666666668,15.096267000998788
82,121,4.46,1.0,15.5,17.3,20.683333333333334,15.1655664543429
25,33,1.39,1.0,7.0,7.8,6.566666666666666,8.660041035760607
75,151,1.4,1.0,7.5,10.0,7.2,9.390809076194813
75,238,1.91,1.0,8.5,15.69,7.783333333333333,10.686077366382381
95,95,1.05,1.0,7.0,9.36,8.1,8.822876486572735
7,7,0.89,1.0,5.5,6.3,6.066666666666666,7.507542941388914
52,195,1.59,1.0,8.5,12.09,10.333333333333334,10.363354341936882
60,60,4.25,2.0,16.0,16.3,26.383333333333333,15.229701423563448
129,173,1.3,1.0,8.0,9.3,10.316666666666666,9.653744085183462
41,239,2.4,1.0,10.5,17.45,11.95,12.207435454997304
130,216,1.23,1.0,10.0,10.88,5.483333333333333,11.223095290029498
74,238,2.3,3.0,10.5,18.8,12.383333333333333,12.098376797334573
75,42,2.91,1.0,12.5,13.3,15.083333333333334,12.67119013886562
75,140,3.5,2.0,13.0,16.55,12.05,13.426586138449041
74,42,0.93,1.0,6.5,8.3,7.816666666666666,8.302164807856919
74,74,0.95,1.0,6.5,7.3,7.433333333333334,8.324653017558665
95,196,1.9,1.0,9.0,11.75,9.1,10.609719174567552
97,188,2.42,1.0,10.5,13.56,11.483333333333333,11.714193570911982
97,61,2.89,1.0,11.5,13.3,12.75,12.015488557410546
74,107,7.36,1.0,23.5,35.17,21.566666666666666,21.71498116424909
247,147,2.15,3.0,10.0,10.3,15.333333333333334,10.658593927394925
67,226,16.13,1.0,48.0,48.8,48.86666666666667,39.45211202275544
248,142,10.4,1.0,35.5,39.55,38.516666666666666,29.894874669771525
74,75,1.21,1.0,7.0,10.56,7.916666666666667,8.881467886622286
75,141,2.15,1.0,9.5,16.86,10.733333333333333,11.166480538572092
41,42,1.68,1.0,9.0,9.8,10.65,10.138159389709315
43,236,1.9,2.0,8.0,12.55,7.683333333333334,10.1154192618142
97,61,1.97,1.0,9.5,11.8,10.833333333333334,10.569716342346798
42,141,4.14,1.0,16.5,21.05,20.816666666666666,16.209698173683023
41,74,1.34,1.0,9.0,12.25,11.7,10.390927731456397
17,17,0.75,1.0,6.0,7.8,6.0,7.955640829194426
41,250,6.01,1.0,18.5,19.8,13.333333333333334,17.777549788400144
95,95,0.51,1.0,8.0,8.3,2.066666666666667,9.424893380699015
74,75,0.62,1.0,4.0,5.3,1.7,6.51192074093874
43,142,2.88,1.0,13.0,19.86,16.366666666666667,13.776560874766052
74,151,2.55,1.0,12.0,13.8,15.816666666666666,12.673754687193956
166,116,1.19,1.0,6.5,7.3,6.733333333333333,8.291719433004904
42,42,1.01,1.0,6.5,7.3,6.75,8.28761487553639
42,41,0.76,1.0,4.5,6.62,3.05,6.893822480912578
97,211,2.93,1.0,11.0,12.8,14.883333333333333,12.064026614115175
41,246,6.19,1.0,21.0,30.69,18.683333333333334,20.17534068232503
95,28,2.92,1.0,11.5,13.3,11.6,11.92672363397395
75,41,1.83,1.0,8.5,11.16,9.083333333333334,9.834299846324322
185,265,5.65,1.0,28.0,31.55,35.766666666666666,24.760413561530548
75,166,2.06,1.0,8.0,11.16,7.85,9.84650439319611
75,137,3.85,1.0,12.5,18.55,7.433333333333334,13.286617282977806
42,90,7.8,1.0,25.5,34.05,28.266666666666666,22.99062906522341
60,60,0.0,1.0,14.0,14.3,1.0333333333333334,13.821672733496
95,157,3.75,1.0,14.0,14.8,13.033333333333333,14.068640484168032
41,41,0.51,1.0,4.0,4.8,2.2666666666666666,6.437552000110823
74,170,5.13,5.0,19.5,23.05,23.816666666666666,18.105222486939013
74,244,3.66,1.0,15.5,16.3,23.283333333333335,15.454842396241187
52,225,3.63,1.0,14.5,15.8,18.35,14.731565177147937
25,181,1.92,1.0,9.0,12.25,9.833333333333334,10.715450688988692
254,227,26.98,1.0,71.5,75.05,42.3,56.71343025783779
166,239,2.21,1.0,9.5,16.31,9.666666666666666,11.25462578189491
74,166,1.8,1.0,9.0,9.8,10.016666666666667,10.430139775327497
75,75,0.52,1.0,4.5,6.89,4.75,6.952821728670243
43,142,2.38,1.0,9.5,15.55,9.566666666666666,11.13403301900529
17,17,0.69,1.0,4.0,4.8,2.216666666666667,6.409779704760095
166,236,2.39,1.0,11.0,14.16,12.533333333333333,12.11194961751715
116,142,4.72,1.0,17.0,24.66,16.466666666666665,16.669181112405663
166,74,1.74,1.0,8.0,9.8,8.433333333333334,9.350699547737271
75,74,0.86,1.0,6.5,7.3,7.5,8.323017589168238
75,141,1.49,1.0,6.5,12.05,6.416666666666667,8.826968854582713
41,152,0.52,1.0,4.0,4.8,3.3,6.747103777513682
25,106,1.67,1.0,7.5,11.16,7.333333333333333,9.424322152927415
7,226,1.3,1.0,7.0,8.8,6.433333333333334,9.294380402075719
65,181,1.5,1.0,10.0,14.15,13.55,11.449812473150992
97,65,1.06,1.0,7.5,8.3,9.033333333333333,9.001594111821928
74,151,2.49,1.0,11.5,15.36,13.516666666666667,12.4414861376698
166,41,1.81,1.0,9.0,11.76,11.216666666666667,10.062309473694903
74,263,1.4,1.0,6.0,11.45,3.7,8.792371765446806
75,107,4.1,1.0,16.5,27.35,17.783333333333335,16.48159077223321
82,53,8.44,1.0,27.5,35.16,27.4,24.24192201303685
74,74,0.46,1.0,4.5,6.89,3.8,6.951661394114307
41,42,0.49,1.0,4.0,4.8,2.7,6.440339815662991
97,61,2.07,1.0,10.5,16.3,13.866666666666667,11.542908404691072
166,152,0.42,1.0,5.0,5.8,4.6,7.2827492727280205
25,188,2.87,5.0,12.5,16.56,15.483333333333333,13.092418548938525
41,236,2.26,1.0,12.0,17.55,16.833333333333332,13.21493800157171
41,41,0.59,6.0,4.0,5.3,2.95,6.114554252828343
75,238,0.86,1.0,5.0,6.3,3.8833333333333333,7.704419866274917
76,42,0.0,1.0,55.43,62.35,33.61666666666667,44.82695087015426
61,25,3.99,1.0,21.0,21.8,30.633333333333333,18.9328676641562
244,42,1.47,1.0,8.0,11.0,9.0,9.214314965379995
61,61,0.0,1.0,11.0,11.8,18.016666666666666,11.637548268995554
42,79,7.81,1.0,23.5,27.05,18.766666666666666,21.14708398708101
134,7,8.21,1.0,24.5,26.31,16.85,21.419643337307818
130,123,16.5,1.0,49.5,50.3,38.416666666666664,40.171450277494074
42,244,1.77,1.0,8.5,9.3,9.65,10.330083591001902
134,146,9.58,1.0,29.5,31.3,22.866666666666667,25.50444012383783
7,237,3.87,1.0,16.0,24.44,21.5,16.424390110607423
7,255,4.0,1.0,19.0,19.8,25.45,18.183261109979018
42,169,4.16,1.0,17.0,18.8,21.716666666666665,16.47399047598002
74,74,0.57,1.0,5.0,7.54,4.35,7.331455842158075
74,75,1.23,1.0,5.5,7.56,4.383333333333334,7.672010525088414
75,74,1.1,1.0,5.5,7.3,4.45,7.650228763118367
42,220,5.41,1.0,23.0,24.8,28.1,21.05359192097219
166,238,1.44,1.0,8.0,13.15,8.8,10.031662299003894
7,223,0.94,1.0,5.5,6.3,4.65,8.109915395437632
74,166,2.0,2.0,9.5,12.36,10.416666666666666,10.866160597396686
75,263,2.06,1.0,9.0,12.55,10.366666666666667,10.88259955360367
95,102,1.7,1.0,8.5,11.6,8.633333333333333,10.001154339624428
213,213,2.72,1.0,27.5,31.05,46.4,24.199810977059514
97,89,3.2,1.0,16.5,21.95,24.766666666666666,16.03499951744942
244,238,4.42,1.0,15.5,19.56,17.183333333333334,15.378451802370124
74,41,0.58,1.0,4.5,5.3,3.8666666666666667,6.753501375563355
41,42,0.61,2.0,4.5,5.3,3.6166666666666667,6.738846248114775
74,244,3.41,1.0,12.5,17.25,10.983333333333333,13.499845676624332
244,100,7.9,1.0,24.0,28.55,20.283333333333335,21.312674461463388
244,75,6.52,1.0,20.5,21.3,15.1,18.404133639640015
74,116,1.91,1.0,8.5,11.27,8.95,10.052433899381343
42,151,2.64,1.0,11.5,12.3,12.933333333333334,12.289428828138508
74,41,0.8,1.0,5.5,8.15,5.216666666666667,7.616557022614073
95,197,1.53,1.0,7.0,8.8,7.3,9.069969945493725
75,263,1.42,1.0,7.5,13.86,9.033333333333333,9.960815657900774
97,225,4.3,1.0,19.0,23.76,26.15,18.217143593946144
42,147,2.76,1.0,15.0,15.3,11.4,14.833337824227357
75,145,4.73,1.0,16.0,26.07,17.166666666666668,16.16574921142746
75,42,1.41,1.0,6.5,7.3,5.816666666666666,8.233803284054842
244,142,5.86,1.0,20.0,28.23,17.15,18.717145554181137
193,193,0.0,1.0,7.0,21.14,1.05,9.722612607187777
116,244,1.7,1.0,9.0,9.8,10.0,10.579146362737431
74,18,5.14,1.0,17.5,25.8,15.2,16.804405109434487
75,238,1.1,1.0,6.0,6.8,4.9,8.41060750330449
75,74,1.08,1.0,6.5,9.96,6.933333333333334,8.500590169232646
75,24,1.32,1.0,6.5,7.3,7.033333333333333,8.18360156689587
74,75,0.7,1.0,4.5,6.3,3.0,6.915077246396091
42,42,0.38,1.0,3.5,4.3,2.45,6.068927058056316
82,173,1.8,1.0,10.0,11.3,13.816666666666666,11.209540421269844
74,116,3.72,1.0,15.0,16.8,14.2,14.794861480447693
196,129,6.5,1.0,20.5,21.3,16.883333333333333,18.633023839226656
244,237,6.53,1.0,21.0,29.46,18.066666666666666,19.737014096783156
42,142,4.4,1.0,17.0,20.55,21.483333333333334,16.515522730732734
41,75,1.5,1.0,6.0,6.8,4.966666666666667,8.01152137725998
61,71,3.05,1.0,13.0,13.8,17.133333333333333,13.144683936909297
166,166,0.47,1.0,3.5,4.3,1.9666666666666666,6.212464935066916
74,244,3.61,1.0,12.0,13.3,6.533333333333333,12.899781670449885
52,227,3.41,1.0,13.5,18.59,15.3,14.250572499197533
65,61,1.74,1.0,10.5,14.12,13.6,11.449571068908586
74,75,1.33,1.0,7.5,9.54,9.183333333333334,9.14978572208982
244,42,3.21,1.0,10.5,13.56,6.5,11.067283444993947
130,215,1.75,1.0,7.5,9.8,6.333333333333333,9.466237772453448
52,54,0.6,1.0,5.5,6.3,5.45,7.565195716846408
75,262,1.7,2.0,9.0,15.55,10.8,11.008776629256454
95,28,1.97,1.0,8.0,12.25,6.55,9.501788681728726
65,227,6.7,1.0,28.0,29.3,37.96666666666667,24.700042970687704
116,74,2.28,1.0,12.5,14.3,17.866666666666667,12.760273387781561
74,151,2.2,1.0,11.0,11.8,13.1,11.867432793897505
33,52,0.92,1.0,6.0,6.8,6.916666666666667,7.960402767778904
74,142,3.45,1.0,13.0,16.55,14.483333333333333,13.505068094708273
95,140,8.4,1.0,33.0,43.85,40.36666666666667,28.743817152985898
95,134,1.93,1.0,9.5,12.36,11.166666666666666,10.813937239496104
41,170,5.47,1.0,19.5,27.66,20.25,18.75190110295618
82,28,5.01,2.0,20.0,21.3,15.283333333333333,18.12957397138408
152,244,2.09,1.0,10.5,14.69,19.616666666666667,11.85606162087673
75,262,1.02,1.0,6.5,11.05,6.8,9.097632955124638
226,226,2.35,1.0,24.5,25.3,41.13333333333333,21.812613157098802
197,247,14.3,1.0,46.0,55.67,37.233333333333334,38.411522759255895
97,61,2.46,1.0,12.5,15.96,16.716666666666665,12.86583079628
75,166,2.26,1.0,10.0,14.04,11.016666666666667,11.384361733436482
7,83,2.63,1.0,10.5,11.3,11.05,11.417333268611761
97,49,1.0,1.0,5.5,6.3,5.383333333333334,7.4778657213089454
210,22,6.21,1.0,30.0,34.05,37.56666666666667,25.55447478456187
61,188,1.0,1.0,8.0,9.3,9.95,9.806484342824076
